id_imovel,tipo_imovel,zona,area_m2,quartos,casas_banho,andar,ano_construcao,estado_conservacao,orientacao_solar,vista,certificacao_energetica,distancia_centro_km,distancia_metro_km,distancia_escola_km,distancia_hospital_km,score_localizacao,tem_garagem,tem_piscina,tem_varanda,tem_arrecadacao,tem_elevador,tem_ar_condicionado,tem_lareira,tem_jardim,preco,preco_categoria
IMV01757,Penthouse,Zona Premium,106,2,2,0,1996,Bom,Sul,Rua,E,2.2,0.21,0.99,2.14,7,True,True,False,False,False,False,False,False,514200.0,Alto
IMV01758,Duplex,Periferia,138,3,2,2,1973,Para Remodelar,Este,Rua,F,6.8,0.73,0.01,7.0,4,False,False,False,False,False,False,False,False,112100.0,Baixo
IMV01759,Penthouse,Centro Histórico,148,4,3,5,2020,Novo,Nordeste,Pátio,B,0.9,1.19,2.69,0.93,5,False,False,True,False,True,True,False,True,594200.0,Alto
IMV01760,Duplex,Periferia,158,5,3,6,2021,Novo,Oeste,Cidade,B,9.4,3.35,0.34,3.48,3,False,True,False,True,False,False,True,True,261900.0,Médio
IMV01761,Moradia,Bairro Residencial,115,3,3,0,1992,Para Remodelar,Este,Jardim,D,3.1,2.67,1.57,0.43,3,False,False,False,False,True,False,True,False,168800.0,Médio
IMV01762,Duplex,Bairro Residencial,113,2,2,3,1982,Para Remodelar,Sul,Rua,D,3.1,0.72,0.2,2.43,5,False,False,True,True,False,False,False,False,148100.0,Baixo
IMV01763,Estúdio,Zona Industrial,72,2,1,3,2022,Novo,Este,Jardim,B,9.1,0.13,0.03,2.24,4,False,False,False,False,False,False,True,False,67200.0,Baixo
IMV01764,Apartamento,Bairro Residencial,128,4,3,1,2024,Novo,Sudoeste,Rua,B,6.8,1.2,1.05,0.11,3,True,True,False,True,False,False,True,False,303600.0,Alto
IMV01765,Estúdio,Periferia,84,3,3,1,2001,Bom,Sudoeste,Jardim,B,8.7,1.02,0.51,0.78,2,False,False,False,False,False,False,False,False,75200.0,Baixo
IMV01766,Moradia,Zona Comercial,147,3,2,0,1999,Bom,Este,Jardim,D,1.9,3.31,1.28,0.47,4,False,False,True,True,True,True,True,False,410100.0,Alto
IMV01767,Duplex,Periferia,118,2,2,5,1985,Razoável,Sudoeste,Rua,F,7.2,8.3,0.82,6.36,2,False,False,False,False,False,True,False,False,136500.0,Baixo
IMV01768,Duplex,Zona Premium,162,3,2,0,1982,Razoável,Sudoeste,Pátio,E,2.8,0.23,0.2,5.65,8,True,True,True,False,False,False,False,False,464100.0,Alto
IMV01769,Estúdio,Zona Industrial,84,3,2,2,2024,Novo,Sudoeste,Rua,B,8.2,0.67,0.29,1.44,3,False,False,True,True,False,False,False,False,86700.0,Baixo
IMV01770,Apartamento,Periferia,111,3,2,8,1991,Para Remodelar,Sudeste,Serra,D,6.8,3.57,1.93,1.88,2,False,False,False,True,False,False,False,False,77500.0,Baixo
IMV01771,Moradia,Periferia,116,3,3,0,1979,Razoável,Norte,Rua,D,8.2,2.31,0.07,1.6,3,False,False,False,False,False,True,False,False,141900.0,Baixo
IMV01772,Estúdio,Zona Industrial,83,2,1,3,2022,Novo,Oeste,Jardim,A+,11.3,0.45,1.61,1.3,3,False,False,False,False,False,False,False,False,71500.0,Baixo
IMV01773,Penthouse,Zona Premium,155,3,2,1,1988,Para Remodelar,Nordeste,Jardim,E,2.8,3.13,0.51,3.2,5,False,False,False,True,False,False,False,False,484500.0,Alto
IMV01774,Apartamento,Centro Histórico,101,2,1,0,1981,Razoável,Sudeste,Pátio,D,1.2,0.4,0.12,8.93,8,False,False,False,False,False,False,False,False,184700.0,Médio
IMV01775,Estúdio,Centro Histórico,42,0,1,1,1992,Razoável,Nordeste,Rua,E,0.0,0.77,2.56,0.15,6,False,False,False,False,False,False,False,False,65900.0,Baixo
IMV01776,Penthouse,Zona Premium,220,4,2,2,1986,Para Remodelar,Este,Rua,D,4.9,0.65,1.94,2.69,6,False,True,True,True,False,True,False,False,740900.0,Alto
IMV01777,Penthouse,Zona Comercial,119,2,1,1,1988,Razoável,Norte,Jardim,D,2.3,0.43,1.88,1.37,6,False,False,True,False,False,False,False,False,328700.0,Alto
IMV01778,Apartamento,Periferia,87,3,2,0,2021,Novo,Este,Jardim,B,9.8,0.36,0.64,0.77,4,False,False,False,True,False,False,False,True,135900.0,Baixo
IMV01779,Estúdio,Centro Histórico,58,1,1,0,2022,Como Novo,Oeste,Rua,B,0.0,1.65,0.94,3.75,5,False,False,False,False,False,False,False,False,106600.0,Baixo
IMV01780,Estúdio,Bairro Residencial,55,2,1,6,2021,Como Novo,Oeste,Cidade,B,4.7,0.7,0.95,0.18,4,False,False,False,False,False,True,False,False,83000.0,Baixo
IMV01781,Estúdio,Centro Histórico,25,0,1,4,2023,Como Novo,Noroeste,Jardim,A+,1.1,0.2,0.25,2.57,8,False,False,False,False,True,False,True,False,66500.0,Baixo
IMV01782,Estúdio,Periferia,87,3,3,3,1990,Razoável,Este,Rua,E,9.4,0.71,1.05,0.68,3,False,False,False,False,False,False,False,False,57000.0,Baixo
IMV01783,Apartamento,Zona Industrial,113,2,2,10,2021,Novo,Oeste,Cidade,B,10.0,0.38,0.73,0.21,3,False,False,False,False,True,False,False,False,128300.0,Baixo
IMV01784,Estúdio,Centro Histórico,67,1,2,2,2022,Novo,Nordeste,Rua,B,0.4,0.88,0.16,2.42,7,False,True,False,False,False,True,True,False,192000.0,Médio
IMV01785,Estúdio,Zona Comercial,43,0,1,2,1984,Razoável,Sudeste,Rua,D,2.1,0.65,0.19,2.43,6,False,False,False,False,False,False,False,False,51900.0,Baixo
IMV01786,Estúdio,Periferia,72,1,1,2,2021,Novo,Sul,Pátio,A,9.7,1.47,1.59,0.01,2,False,False,False,False,False,False,True,False,78900.0,Baixo
IMV01787,Moradia,Bairro Residencial,129,4,3,0,2023,Novo,Sudoeste,Rua,A,3.0,3.59,0.67,0.89,3,False,True,False,False,False,False,False,True,340400.0,Alto
IMV01788,Duplex,Zona Premium,173,3,2,4,2024,Novo,Norte,Rua,B,4.6,1.48,4.24,0.09,5,False,False,False,False,False,False,False,False,700100.0,Alto
IMV01789,Penthouse,Periferia,165,3,2,3,1997,Razoável,Sudoeste,Jardim,F,9.8,0.24,0.57,1.24,4,True,False,False,True,True,False,False,False,260400.0,Médio
IMV01790,Duplex,Zona Industrial,123,3,3,1,1976,Razoável,Noroeste,Jardim,E,8.3,2.47,0.34,5.67,2,False,False,False,False,False,False,False,False,115400.0,Baixo
IMV01791,Duplex,Centro Histórico,99,2,2,0,1995,Bom,Este,Jardim,D,0.0,6.25,0.11,0.15,6,False,True,False,False,False,False,False,False,251800.0,Médio
IMV01792,Apartamento,Zona Industrial,84,2,1,1,2020,Como Novo,Oeste,Jardim,B,10.5,0.36,0.41,1.3,4,False,False,True,False,False,True,False,False,102800.0,Baixo
IMV01793,Penthouse,Bairro Residencial,66,2,2,0,1981,Para Remodelar,Norte,Rua,D,4.0,0.23,0.34,0.31,6,False,False,False,False,False,False,False,True,126100.0,Baixo
IMV01794,Apartamento,Periferia,99,2,1,1,1991,Razoável,Noroeste,Rua,D,8.2,2.75,2.76,0.98,2,False,False,False,False,False,False,False,False,84600.0,Baixo
IMV01795,Penthouse,Zona Industrial,185,4,3,3,2020,Como Novo,Nordeste,Jardim,A+,9.8,3.5,1.5,0.75,1,False,True,True,True,False,True,False,False,368200.0,Alto
IMV01796,Penthouse,Bairro Residencial,137,3,3,7,1968,Para Remodelar,Sudeste,Cidade,D,6.5,0.41,0.67,0.22,5,False,True,False,False,False,True,False,False,273600.0,Médio
IMV01797,Moradia,Zona Comercial,68,1,1,0,1996,Bom,Norte,Pátio,E,0.8,0.65,2.16,4.62,5,False,False,False,False,False,False,False,False,168000.0,Médio
IMV01798,Duplex,Zona Premium,140,4,2,1,1975,Razoável,Norte,Pátio,D,2.5,0.34,1.74,4.06,7,False,False,False,False,True,False,False,False,432600.0,Alto
IMV01799,Duplex,Periferia,106,2,1,8,1964,Razoável,Sudoeste,Serra,E,8.8,0.77,0.34,1.78,4,False,False,False,True,False,False,False,False,103400.0,Baixo
IMV01800,Penthouse,Zona Industrial,140,4,3,8,1964,Para Remodelar,Sudeste,Serra,F,9.6,0.65,0.13,0.11,3,True,False,False,False,True,True,False,False,172400.0,Médio
IMV01801,Duplex,Zona Industrial,125,3,2,2,2016,Como Novo,Sudoeste,Jardim,B,12.0,0.81,2.63,0.53,2,True,False,False,False,False,False,False,False,154700.0,Médio
IMV01802,Penthouse,Zona Comercial,90,2,1,4,2016,Como Novo,Noroeste,Rua,B,3.7,0.11,0.24,1.25,7,False,True,True,True,False,False,False,False,364300.0,Alto
IMV01803,Penthouse,Zona Premium,120,3,2,0,1990,Razoável,Sudeste,Jardim,E,2.1,1.83,2.64,5.22,5,True,False,True,False,False,True,True,True,522600.0,Alto
IMV01804,Moradia,Zona Premium,96,3,2,0,2011,Bom,Sul,Pátio,B,4.4,2.52,3.78,2.01,5,False,False,False,False,False,True,False,False,324700.0,Alto
IMV01805,Penthouse,Bairro Residencial,125,3,2,8,1983,Razoável,Sul,Serra,F,6.4,0.62,0.56,7.8,4,False,True,False,False,False,False,False,False,263100.0,Médio
IMV01806,Penthouse,Centro Histórico,158,4,3,5,2014,Bom,Norte,Jardim,B,0.0,0.69,1.12,1.3,6,True,False,False,True,True,True,False,True,576000.0,Alto
IMV01807,Estúdio,Centro Histórico,25,0,1,9,2002,Bom,Oeste,Cidade,B,0.0,4.75,0.21,1.04,6,False,False,False,False,False,False,False,False,37400.0,Baixo
IMV01808,Moradia,Zona Industrial,125,3,3,0,1986,Razoável,Sudoeste,Rua,D,11.9,1.7,1.36,0.64,1,False,False,False,False,False,True,False,False,144700.0,Baixo
IMV01809,Apartamento,Centro Histórico,94,2,1,0,2015,Como Novo,Este,Jardim,B,0.0,0.5,0.16,1.74,7,False,False,True,False,False,False,False,True,245000.0,Médio
IMV01810,Apartamento,Centro Histórico,86,2,2,3,1995,Bom,Oeste,Jardim,D,0.0,1.06,0.77,3.38,5,False,True,False,True,False,False,False,False,220000.0,Médio
IMV01811,Estúdio,Zona Comercial,81,2,1,0,1962,Razoável,Sudoeste,Rua,E,0.3,1.72,0.47,6.13,5,False,False,False,False,False,False,False,False,113400.0,Baixo
IMV01812,Moradia,Zona Premium,159,3,2,0,1970,Para Remodelar,Nordeste,Rua,E,4.7,1.14,0.36,0.75,6,False,True,True,True,True,True,False,True,501300.0,Alto
IMV01813,Duplex,Centro Histórico,100,2,1,5,1991,Razoável,Norte,Jardim,F,0.3,3.8,2.49,0.78,5,True,False,False,False,False,True,False,False,232700.0,Médio
IMV01814,Apartamento,Zona Comercial,83,2,1,10,2021,Novo,Nordeste,Cidade,A,2.6,1.19,0.17,2.38,5,True,False,True,False,True,False,False,False,245700.0,Médio
IMV01815,Penthouse,Zona Comercial,140,4,2,0,1989,Para Remodelar,Oeste,Rua,E,3.3,0.28,1.63,5.52,6,False,True,False,True,False,True,False,True,379400.0,Alto
IMV01816,Duplex,Bairro Residencial,145,4,3,1,1972,Para Remodelar,Nordeste,Rua,D,6.1,0.54,0.01,0.62,5,False,False,False,False,False,False,False,False,172100.0,Médio
IMV01817,Apartamento,Zona Premium,92,2,1,4,1985,Para Remodelar,Sudoeste,Pátio,D,2.9,4.55,2.02,1.26,5,False,False,False,False,False,False,False,False,181700.0,Médio
IMV01818,Estúdio,Periferia,71,2,1,2,2023,Novo,Norte,Jardim,A,8.2,1.58,0.7,0.89,2,False,False,True,False,False,False,True,False,91700.0,Baixo
IMV01819,Duplex,Zona Industrial,113,3,3,4,2020,Novo,Oeste,Rua,B,10.5,2.73,0.66,1.17,1,False,False,False,True,False,False,False,False,151100.0,Médio
IMV01820,Moradia,Zona Comercial,106,2,1,0,1967,Para Remodelar,Noroeste,Rua,D,0.1,1.79,0.14,9.33,5,False,False,False,False,False,False,False,False,181800.0,Médio
IMV01821,Moradia,Centro Histórico,94,3,3,0,1992,Razoável,Sul,Rua,D,0.0,1.11,0.83,3.55,5,True,False,False,False,False,False,True,False,261700.0,Médio
IMV01822,Duplex,Periferia,122,5,2,2,1966,Para Remodelar,Oeste,Rua,E,6.0,2.29,3.04,3.32,2,False,False,False,False,False,True,False,False,127200.0,Baixo
IMV01823,Penthouse,Periferia,177,5,2,1,2022,Novo,Sul,Rua,A,8.0,0.71,0.42,0.57,4,False,True,True,True,False,True,False,False,395000.0,Alto
IMV01824,Estúdio,Zona Premium,69,2,2,3,2024,Novo,Sudoeste,Rua,B,3.2,1.85,1.63,7.66,5,True,True,False,False,False,False,False,False,213800.0,Médio
IMV01825,Duplex,Zona Premium,104,3,2,6,2006,Bom,Sul,Cidade,D,4.9,0.48,1.54,1.02,7,True,False,False,False,False,False,False,False,320000.0,Alto
IMV01826,Estúdio,Periferia,96,3,3,10,1970,Razoável,Noroeste,Cidade,E,6.6,1.1,2.51,0.4,2,False,False,False,True,False,False,False,False,73200.0,Baixo
IMV01827,Duplex,Zona Premium,136,5,3,3,1985,Razoável,Sul,Jardim,F,1.0,0.74,0.11,5.96,7,False,True,True,True,False,False,False,False,444200.0,Alto
IMV01828,Duplex,Zona Comercial,120,5,2,0,2020,Novo,Nordeste,Rua,A+,2.6,0.52,4.88,1.03,5,True,False,False,True,False,True,True,False,356900.0,Alto
IMV01829,Apartamento,Bairro Residencial,102,2,2,8,1974,Para Remodelar,Norte,Mar,F,3.0,3.27,2.17,2.34,3,False,False,False,False,True,False,False,False,109000.0,Baixo
IMV01830,Duplex,Zona Comercial,113,2,1,5,2023,Novo,Norte,Jardim,A+,2.4,0.07,0.59,2.27,6,False,False,False,True,False,False,False,True,327600.0,Alto
IMV01831,Penthouse,Bairro Residencial,135,3,3,9,2021,Como Novo,Sudeste,Cidade,A+,5.1,2.0,2.49,1.65,3,True,False,False,True,False,True,False,False,336900.0,Alto
IMV01832,Apartamento,Centro Histórico,102,3,2,2,2024,Novo,Sudoeste,Rua,B,1.1,0.03,0.12,3.82,8,False,False,True,False,True,False,False,False,279900.0,Médio
IMV01833,Moradia,Zona Premium,144,4,2,0,2020,Novo,Nordeste,Rua,A+,2.2,0.05,0.02,2.16,8,False,True,False,False,True,False,False,False,587900.0,Alto
IMV01834,Penthouse,Zona Industrial,158,3,2,1,1981,Para Remodelar,Este,Rua,D,11.6,5.42,0.66,2.64,1,False,False,False,False,False,False,False,False,167100.0,Médio
IMV01835,Penthouse,Zona Industrial,118,2,1,4,2003,Bom,Nordeste,Rua,B,11.3,0.87,1.06,1.22,2,False,False,False,False,False,False,False,False,170500.0,Médio
IMV01836,Apartamento,Periferia,120,5,3,2,1998,Bom,Norte,Jardim,D,7.5,0.07,0.76,0.23,4,False,False,True,False,False,False,False,False,141600.0,Baixo
IMV01837,Estúdio,Periferia,63,1,1,5,2024,Novo,Sudeste,Pátio,B,9.9,0.67,0.96,5.99,3,False,False,False,True,False,False,False,False,63300.0,Baixo
IMV01838,Duplex,Centro Histórico,86,2,2,1,2022,Novo,Nordeste,Pátio,A,0.0,0.97,1.41,2.03,6,False,False,False,True,False,False,False,False,283100.0,Médio
IMV01839,Duplex,Zona Industrial,105,3,3,3,2020,Novo,Noroeste,Rua,A,8.4,1.9,2.54,0.53,1,False,False,True,False,False,False,False,False,143300.0,Baixo
IMV01840,Duplex,Zona Comercial,150,3,3,5,1961,Razoável,Oeste,Pátio,F,1.8,2.23,0.22,0.62,5,False,False,False,False,True,False,False,False,297000.0,Médio
IMV01841,Moradia,Centro Histórico,105,2,1,0,1961,Razoável,Nordeste,Pátio,D,0.0,1.63,1.07,0.11,5,True,False,True,True,False,False,False,False,293500.0,Médio
IMV01842,Estúdio,Centro Histórico,55,1,1,4,1980,Para Remodelar,Noroeste,Pátio,F,0.5,0.32,0.44,3.85,8,False,False,False,False,True,True,False,False,80400.0,Baixo
IMV01843,Apartamento,Bairro Residencial,102,2,1,0,1966,Razoável,Norte,Rua,E,4.5,0.63,5.06,1.23,4,False,False,False,False,False,False,False,False,123700.0,Baixo
IMV01844,Estúdio,Zona Comercial,62,1,2,5,2020,Novo,Nordeste,Rua,B,3.0,2.94,0.44,3.24,5,False,True,True,False,False,False,False,False,156100.0,Médio
IMV01845,Penthouse,Bairro Residencial,159,3,3,5,2001,Razoável,Sudeste,Rua,C,5.4,0.67,2.77,1.96,4,True,False,False,False,False,False,False,False,308200.0,Alto
IMV01846,Penthouse,Zona Premium,166,4,2,4,1974,Razoável,Norte,Rua,E,1.1,2.94,0.32,2.1,6,False,False,False,False,False,False,False,False,570500.0,Alto
IMV01847,Apartamento,Centro Histórico,90,2,1,1,1960,Para Remodelar,Oeste,Rua,E,0.3,1.65,1.6,2.81,5,True,False,False,False,False,False,False,False,154200.0,Médio
IMV01848,Estúdio,Bairro Residencial,67,1,1,4,2020,Novo,Nordeste,Jardim,B,3.4,2.68,0.16,3.96,4,False,False,False,False,False,False,False,False,92500.0,Baixo
IMV01849,Duplex,Periferia,129,3,2,0,1997,Razoável,Sul,Jardim,F,7.4,1.14,0.56,1.12,2,False,False,False,True,False,False,False,False,155500.0,Médio
IMV01850,Apartamento,Zona Industrial,70,2,1,5,1975,Razoável,Sudoeste,Rua,F,11.7,0.03,1.0,2.78,3,True,True,False,False,False,False,False,False,94400.0,Baixo
IMV01851,Moradia,Zona Industrial,109,2,1,0,2016,Bom,Nordeste,Pátio,A,10.9,4.62,0.03,7.64,2,False,False,False,False,False,False,False,False,129000.0,Baixo
IMV01852,Estúdio,Zona Premium,112,2,2,5,1965,Para Remodelar,Oeste,Jardim,E,1.0,0.14,0.04,6.0,8,False,False,False,False,False,False,False,False,163000.0,Médio
IMV01853,Penthouse,Periferia,165,3,2,4,1964,Para Remodelar,Sudoeste,Pátio,D,7.5,0.73,3.41,3.81,3,False,False,False,False,False,True,False,False,213300.0,Médio
IMV01854,Estúdio,Zona Comercial,43,0,1,2,1996,Razoável,Noroeste,Jardim,D,2.8,0.57,0.68,8.67,5,False,False,False,True,False,False,False,False,56600.0,Baixo
IMV01855,Duplex,Zona Premium,171,5,2,3,2002,Bom,Norte,Jardim,D,2.6,1.88,0.12,9.63,6,False,True,True,True,False,False,False,False,541300.0,Alto
IMV01856,Moradia,Periferia,142,3,3,0,2011,Como Novo,Sul,Pátio,B,9.6,4.04,0.3,2.06,3,False,False,True,False,False,True,False,True,268500.0,Médio
IMV01857,Moradia,Centro Histórico,96,3,2,0,2020,Como Novo,Noroeste,Pátio,A,0.0,4.29,0.12,3.17,6,False,False,False,False,False,False,False,False,291300.0,Médio
IMV01858,Penthouse,Bairro Residencial,170,4,2,6,2020,Como Novo,Norte,Mar,A,3.3,4.6,0.22,3.24,4,False,True,False,True,True,True,False,True,558200.0,Alto
IMV01859,Apartamento,Zona Comercial,63,2,1,6,1992,Para Remodelar,Nordeste,Serra,E,2.0,0.47,0.01,2.14,7,False,False,False,False,False,False,False,False,81300.0,Baixo
IMV01860,Estúdio,Zona Premium,91,2,1,3,2020,Novo,Nordeste,Pátio,B,4.1,0.25,2.46,0.43,7,False,False,False,False,True,False,False,False,263300.0,Médio
IMV01861,Estúdio,Bairro Residencial,65,2,1,8,2014,Como Novo,Este,Mar,C,3.7,0.48,3.41,6.68,5,False,False,False,False,False,False,False,False,76800.0,Baixo
IMV01862,Estúdio,Periferia,101,3,2,0,2020,Novo,Sudeste,Jardim,A+,8.1,1.06,0.42,3.57,3,False,False,False,False,True,False,False,False,105900.0,Baixo
IMV01863,Moradia,Zona Industrial,137,4,2,0,2007,Bom,Noroeste,Rua,D,8.0,0.56,0.06,1.97,3,False,False,False,False,False,False,False,False,170600.0,Médio
IMV01864,Moradia,Zona Industrial,121,3,2,0,1977,Para Remodelar,Sul,Rua,D,10.9,1.13,0.74,0.34,1,False,False,False,False,False,False,True,False,104800.0,Baixo
IMV01865,Duplex,Zona Premium,125,3,3,0,2024,Novo,Sudoeste,Pátio,A+,4.9,0.45,0.31,0.41,8,False,False,False,True,False,False,False,False,489600.0,Alto
IMV01866,Estúdio,Zona Premium,69,2,1,1,2023,Novo,Este,Rua,B,2.2,1.0,0.02,7.12,6,False,False,False,False,False,False,False,False,171200.0,Médio
IMV01867,Moradia,Zona Industrial,99,2,1,0,1969,Para Remodelar,Este,Pátio,E,10.0,0.47,0.86,0.35,3,False,False,True,False,False,False,False,False,91900.0,Baixo
IMV01868,Estúdio,Zona Industrial,83,2,2,2,2002,Razoável,Norte,Rua,C,11.3,0.8,0.44,4.47,3,False,False,False,False,False,False,False,True,70900.0,Baixo
IMV01869,Duplex,Zona Premium,147,3,2,5,1967,Razoável,Noroeste,Pátio,D,2.0,0.11,0.08,0.72,8,True,False,False,False,True,True,False,True,472700.0,Alto
IMV01870,Penthouse,Zona Comercial,116,2,1,1,1968,Razoável,Noroeste,Jardim,E,2.6,0.18,0.12,0.11,7,True,True,False,True,True,False,True,False,394900.0,Alto
IMV01871,Apartamento,Zona Premium,114,3,2,0,1991,Razoável,Este,Jardim,D,4.7,1.36,0.0,1.12,6,True,True,False,False,False,False,True,True,303600.0,Alto
IMV01872,Apartamento,Bairro Residencial,113,2,2,1,1981,Para Remodelar,Sul,Jardim,E,6.7,3.08,0.08,5.79,4,False,False,False,True,False,True,False,False,146400.0,Baixo
IMV01873,Apartamento,Centro Histórico,85,3,2,3,1973,Razoável,Este,Rua,E,0.0,0.19,0.36,3.33,8,True,False,False,False,False,False,False,False,153100.0,Médio
IMV01874,Estúdio,Zona Industrial,72,2,2,1,2016,Bom,Nordeste,Pátio,A+,8.4,0.29,0.54,3.38,3,True,True,False,False,False,False,False,False,87900.0,Baixo
IMV01875,Duplex,Zona Industrial,76,2,2,3,2000,Bom,Sul,Rua,D,9.9,0.73,0.92,2.19,2,False,False,False,False,False,False,False,False,83700.0,Baixo
IMV01876,Estúdio,Zona Comercial,88,3,2,2,1965,Razoável,Este,Pátio,D,1.4,1.99,2.52,1.4,4,False,False,False,False,False,True,False,False,133100.0,Baixo
IMV01877,Duplex,Zona Comercial,114,3,3,0,1972,Razoável,Nordeste,Rua,D,2.9,0.65,0.67,1.61,5,True,False,False,False,False,False,False,False,252000.0,Médio
IMV01878,Estúdio,Zona Comercial,73,1,2,8,1971,Para Remodelar,Nordeste,Jardim,F,2.6,1.97,1.44,2.67,4,False,False,False,False,False,False,False,False,73700.0,Baixo
IMV01879,Moradia,Centro Histórico,134,3,3,0,1982,Para Remodelar,Sul,Rua,D,0.0,0.15,0.24,0.72,8,False,False,False,False,False,False,False,False,245500.0,Médio
IMV01880,Moradia,Periferia,105,3,2,0,1971,Para Remodelar,Sudoeste,Pátio,F,8.9,5.38,2.24,0.73,2,False,False,False,False,False,False,False,False,105500.0,Baixo
IMV01881,Penthouse,Centro Histórico,131,5,3,9,1965,Para Remodelar,Sudoeste,Mar,E,0.0,0.15,0.53,1.04,7,False,True,True,False,False,False,False,True,321600.0,Alto
IMV01882,Moradia,Zona Industrial,98,2,1,0,2023,Novo,Este,Pátio,A,9.2,3.26,0.15,8.33,2,False,False,True,False,False,False,False,False,154300.0,Médio
IMV01883,Duplex,Zona Industrial,109,3,2,1,1966,Razoável,Sudoeste,Pátio,D,8.8,6.78,3.49,1.64,1,False,False,False,False,True,True,False,False,122400.0,Baixo
IMV01884,Estúdio,Periferia,83,3,3,1,2014,Bom,Sul,Rua,D,8.0,0.18,0.08,0.06,5,False,False,False,False,False,False,False,False,68700.0,Baixo
IMV01885,Moradia,Bairro Residencial,115,2,1,0,2022,Como Novo,Sudeste,Rua,A+,5.2,0.41,2.42,7.69,5,False,False,False,False,False,False,True,False,271200.0,Médio
IMV01886,Moradia,Zona Comercial,126,4,3,0,1974,Para Remodelar,Sudoeste,Rua,D,3.2,0.19,0.21,3.42,7,True,True,True,False,False,False,False,True,286600.0,Médio
IMV01887,Moradia,Zona Industrial,160,4,3,0,2017,Como Novo,Sudeste,Rua,A+,8.5,0.8,0.9,0.1,2,False,True,False,True,False,False,True,False,245700.0,Médio
IMV01888,Apartamento,Zona Comercial,108,3,3,5,1978,Para Remodelar,Norte,Pátio,E,2.8,0.58,2.31,1.8,5,True,True,True,True,False,False,False,False,200800.0,Médio
IMV01889,Duplex,Zona Premium,165,5,3,2,1978,Para Remodelar,Oeste,Rua,E,4.9,2.33,0.61,2.06,5,True,False,False,False,True,False,False,False,394400.0,Alto
IMV01890,Moradia,Zona Premium,162,4,2,0,2023,Novo,Sul,Jardim,B,2.9,4.29,1.14,6.72,5,True,False,False,False,False,False,False,False,655100.0,Alto
IMV01891,Apartamento,Centro Histórico,124,3,2,1,2006,Razoável,Sul,Jardim,B,0.0,0.25,1.94,8.43,7,True,False,False,False,True,True,False,False,261200.0,Médio
IMV01892,Penthouse,Periferia,151,5,3,1,1989,Para Remodelar,Nordeste,Pátio,E,6.1,2.04,0.18,3.51,3,True,False,False,True,False,False,False,False,207100.0,Médio
IMV01893,Apartamento,Zona Comercial,96,2,2,3,1981,Razoável,Este,Rua,E,0.4,0.17,0.13,0.1,7,False,True,False,False,False,False,False,False,185200.0,Médio
IMV01894,Estúdio,Centro Histórico,63,1,1,4,2022,Como Novo,Sudeste,Rua,A+,0.1,0.74,1.54,3.82,6,False,True,False,False,False,False,True,False,151900.0,Médio
IMV01895,Estúdio,Periferia,74,1,2,7,2020,Novo,Este,Cidade,B,9.5,3.29,2.67,4.99,2,True,False,False,True,True,False,True,False,106300.0,Baixo
